file,label,duration,rms_mean,rms_std,zcr_mean,zcr_std,crest_mean,crest_std,centroid_mean,centroid_std,rolloff_mean,rolloff_std,energy_low_sum,energy_mid_sum,energy_high_sum,qratio_mean,qratio_std,chunks_processed
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\105_1b1_Tc_sc_Meditron.wav,unknown,20.0,0.03141513001173735,0.004769050315407665,0.05659966620709672,0.0032716079296230124,6.0025383522335325,0.2672303046788093,736.5844826602743,40.49970133087225,1258.5,13.993927254348565,116545.142578125,225118.482421875,77714.95703125,1.751175319182766,0.01085312048127857,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\106_2b1_Pl_mc_LittC2SE.wav,unknown,20.0,0.03458478092215955,0.008220137987895969,0.010555747043030259,0.0014019784296132032,6.892768101609803,2.1155509815581386,257.92435325168304,59.53943167218729,297.55,152.51563034653202,218674.720703125,18209.226196289062,11991.050170898438,1.6519595948639443,0.014549568521943572,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\106_2b1_Pr_mc_LittC2SE.wav,unknown,20.0,0.18018551543354988,0.026585535246952445,0.001997768667005297,0.0003939585141700478,3.514719101122626,0.3429178226023115,122.79121901593301,39.5698336322461,120.05000000000001,14.960531407673997,601853.42578125,19455.082275390625,15308.457702636719,1.7037503918555417,0.02037859329150161,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b3_Al_mc_AKGC417L.wav,unknown,20.0,0.40125805139541626,0.037439133276710244,0.0036916769465205716,0.000816190151203084,2.513554669793913,0.21098228465768504,137.64229962062308,27.551047733040367,156.85000000000002,17.747605472288374,1631007.75,105422.94921875,41615.34375,1.6583526072412278,0.013308916232653472,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b3_Ar_mc_AKGC417L.wav,unknown,20.0,0.4274712987244129,0.02176411568738224,0.004000072563674625,0.0008380240521334517,2.3847459447945516,0.07736334160858555,166.64088643420814,27.95399967283116,211.8,38.391144812313165,1857120.171875,168634.1181640625,62950.301025390625,1.681858336603792,0.023225495272778462,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b3_Ll_mc_AKGC417L.wav,unknown,20.0,0.17483606189489365,0.010312870537076474,0.008841430230026849,0.0013437737023475986,5.384206030886344,0.5550470233704679,215.1371009617718,5.234214907351389,227.95000000000002,7.587983921965048,929088.796875,73358.853515625,49021.48828125,1.6529853845615756,0.018168270037728904,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b3_Lr_mc_AKGC417L.wav,unknown,20.0,0.3263796530663967,0.03463397257150883,0.0063651948334663665,0.0008658577760628043,3.101695430883055,0.32060250052940487,231.26870872972506,23.141992183834233,197.90000000000003,35.17143727515269,1437209.78125,88695.2919921875,105632.806640625,1.6445473690229089,0.015320912948069946,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b3_Pl_mc_AKGC417L.wav,unknown,20.0,0.3840620592236519,0.028493630641013293,0.0085035556200566,0.0023976528676909305,2.62442241747686,0.19519085139170964,247.748212016881,33.91517011839002,457.25,65.19062432589521,2038480.265625,724255.32421875,65512.361572265625,1.7343778409985056,0.014833490705039903,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b3_Pr_mc_AKGC417L.wav,unknown,20.0,0.4195663072168827,0.013968938173023094,0.00716339525433568,0.0017127188395393686,2.3911492074016314,0.07718833732898601,231.82595257882494,13.801595553433145,446.3,48.3010351855941,2046039.1875,534930.9296875,76205.12890625,1.7164290796769683,0.014697613816009002,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b3_Tc_mc_AKGC417L.wav,unknown,20.0,0.22045142017304897,0.016575214295391584,0.004258580654524345,0.0007388806412704758,4.187103410929879,0.38926299714580265,172.99666380687455,23.824795444280365,346.15,71.80889568848696,871884.640625,144624.369140625,24005.748291015625,1.6870751707083573,0.011408319113855947,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b4_Al_mc_AKGC417L.wav,unknown,20.0,0.3704710602760315,0.016332202196611963,0.004049960089978957,0.0012016475914053886,2.7062657458492643,0.12184906136078484,162.18288399601835,38.14968706361298,183.35000000000002,31.239678295398626,1512796.03125,113142.6328125,54647.640869140625,1.6717966630488172,0.01965712202646642,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b4_Ar_mc_AKGC417L.wav,unknown,20.0,0.4484327882528305,0.02744046549762688,0.0035170706044554095,0.0010485873700492288,2.313062110875742,0.1126497715145704,175.15656067574463,21.73604505916788,213.3,27.68808407961808,1927248.09375,172067.8037109375,74976.2373046875,1.674723945673281,0.009163183617748778,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b4_Ll_mc_AKGC417L.wav,unknown,20.0,0.17443986982107162,0.006115449677487882,0.008848233074522894,0.0015085281039756413,5.401578058649413,0.20993231818835265,213.80599533360703,20.18870726197293,220.05,64.17552103411394,879599.765625,61283.65771484375,48880.89208984375,1.6577085952598076,0.017496475646734434,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b4_Lr_mc_AKGC417L.wav,unknown,20.0,0.3316868133842945,0.02922332489074413,0.006712139902764676,0.0016480552848577021,3.0435773810098383,0.2891025740169535,230.52342814013767,29.006934739893957,257.25,210.12229177314816,1451056.078125,99665.76171875,108192.6318359375,1.6462222654823124,0.010809148893420755,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b4_Pl_mc_AKGC417L.wav,unknown,20.0,0.3212229162454605,0.026357464584625605,0.005081724838545824,0.0007962105565431012,3.137779742077913,0.2590107851725937,205.18519066868166,16.834988947526085,362.1,36.47670489504225,1438233.28125,304286.236328125,44565.716552734375,1.7231409403989106,0.016196599694388,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b4_Pr_mc_AKGC417L.wav,unknown,20.0,0.43314018473029137,0.02378065562634401,0.006165644728249039,0.001028865104316695,2.3205420780825277,0.1277389938051102,209.4651927123551,21.662637235013825,385.1,52.86766497586214,2045276.734375,413276.37890625,70765.1923828125,1.7089485524951815,0.010830460588683434,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b4_Tc_mc_AKGC417L.wav,unknown,20.0,0.2129074912518263,0.03288618918601161,0.004979682171105145,0.0007144390344501566,3.897874213406105,0.5389132495340423,175.08103205753193,15.771070927101803,379.85,47.9261671741023,839306.125,156505.7607421875,20102.742065429688,1.6844996932915377,0.017797598663380862,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b5_Al_mc_AKGC417L.wav,unknown,20.0,0.3862520046532154,0.026632779256408272,0.004065833393803063,0.0007730371799727047,2.602456667898801,0.17236503209598025,126.8336924300551,13.131211433413355,148.85,9.458197502695745,1567667.359375,95922.6533203125,33699.3837890625,1.658802847597473,0.011920705583314614,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b5_Ar_mc_AKGC417L.wav,unknown,20.0,0.32691300846636295,0.08048239448093462,0.007430973804513461,0.0022075518643907663,3.315279783619548,1.0670827937122878,158.38560479662107,22.38262045012849,176.50000000000003,23.885351159235658,1443513.1953125,99357.2353515625,46985.33740234375,1.6466395193381411,0.014736543471952896,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b5_Ll_mc_AKGC417L.wav,unknown,20.0,0.1737822573632002,0.008037497153950534,0.008782472244394456,0.0008290140559484675,5.213502769019305,0.4873400765649647,215.3442438851915,9.811724649324894,216.8,15.680561214446376,907555.90625,63647.8974609375,50234.666015625,1.6535136511739013,0.008519032125909633,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b5_Lr_mc_AKGC417L.wav,unknown,20.0,0.4142050929367542,0.02543788644549162,0.005201908424642624,0.0009356982265275439,2.4271584452069,0.14852463375155744,183.2768136240288,14.343994774818947,159.7,11.3520923181588,1903104.15625,104315.2236328125,92350.9541015625,1.657049030831747,0.018421260471247917,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b5_Pl_mc_AKGC417L.wav,unknown,20.0,0.33040930330753326,0.03376203119156625,0.008553443146360931,0.002107393908632039,3.0631970135506252,0.31215299550961184,232.88707851764119,36.43558715883215,435.85,69.91221281006632,1682786.59375,556503.630859375,45408.514404296875,1.7325237757403906,0.01677911228863159,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b5_Pr_mc_AKGC417L.wav,unknown,20.0,0.4399258606135845,0.02160221212003297,0.0070568173572309704,0.0014345383796090718,2.2838402965579503,0.11550497775761971,229.73020220602197,16.662619468439825,438.04999999999995,47.103051918108235,2189855.953125,563876.53515625,78015.529296875,1.7172620405035952,0.010282667538312881,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_2b5_Tc_mc_AKGC417L.wav,unknown,20.0,0.25067549757659435,0.047806006877070824,0.0044581307597416735,0.0007691059568135304,3.789055325186159,0.6448360333805535,168.06831933947797,25.686286455489668,282.05,57.832668103762956,1010653.484375,137229.76953125,25667.4365234375,1.6854777611069918,0.015377970500146422,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_3p2_Al_mc_AKGC417L.wav,unknown,20.0,0.20459928177297115,0.03473423794988355,0.012923136927654016,0.0026800396629207174,4.822158688028777,0.7668545285224397,217.3819378032428,30.38001264328976,192.70000000000002,27.352330796478757,936524.84375,60844.734375,55055.16259765625,1.665743359463088,0.015755459986484917,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_3p2_Ar_mc_AKGC417L.wav,unknown,20.0,0.32447242736816406,0.04020896181297682,0.0046599484797910165,0.0009792499774917355,3.137274636271689,0.41215520954456397,161.57113312279805,20.259982411569784,204.5,19.19348847916918,1595421.40625,131084.7431640625,42306.2626953125,1.6596116940132783,0.017765214687400988,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_3p2_Ll_mc_AKGC417L.wav,unknown,20.0,0.15037017315626144,0.008605542278438932,0.008941205282635513,0.002074309886141607,3.597526501369649,0.3839516085325781,313.3105656933757,19.69362045959333,432.45000000000005,85.52319860716155,512140.09375,51039.55126953125,56331.033203125,1.7117629938846632,0.02477827494854544,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_3p2_Lr_mc_AKGC417L.wav,unknown,20.0,0.13062528241425753,0.008986648619495797,0.015018413032435961,0.00202235522385883,3.8642660151081216,0.63901166348719,373.0391656087013,28.083038189352223,644.3499999999999,117.06262213020858,460883.83984375,50231.341796875,63184.912109375,1.7197317393853826,0.022546029649564814,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_3p2_Pl_mc_AKGC417L.wav,unknown,20.0,0.12309189047664404,0.01069080120584888,0.00500009070459328,0.0007848928731354936,4.1900988799911545,0.4533505966777062,197.75141543228187,39.834521927061566,245.95000000000002,46.051031475961544,560407.76953125,52125.27392578125,26150.344116210938,1.7005653168836272,0.021153472629348954,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_3p2_Pr_mc_AKGC417L.wav,unknown,20.0,0.21046305820345879,0.03737826921710547,0.006421885204266745,0.0010901167685635014,4.940058763849849,1.0118129848382609,183.23021760747275,14.46430331639933,260.95000000000005,32.65267982876751,1103815.9453125,129977.6826171875,35695.66259765625,1.666921648022826,0.0214235714443655,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\107_3p2_Tc_mc_AKGC417L.wav,unknown,20.0,0.3552669622004032,0.026742709820227924,0.005258598795443001,0.0007928451868071377,2.8323419637215106,0.18754303016082666,199.30280355451686,19.127284287371552,245.0,24.427034203930695,1564398.65625,156174.431640625,78030.09423828125,1.6838656977079842,0.017082332987347276,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\108_1b1_Al_sc_Meditron.wav,unknown,20.0,0.08006472885608673,0.004394335308588543,0.0017392605761555764,0.00021758470346472698,3.9435605778178093,0.42633065193233194,161.8951398883457,59.33353954970399,142.45,87.7239847476162,288979.376953125,15588.001831054688,13039.046646118164,1.6494071175491016,0.01818611400920959,8
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\109_1b1_Al_sc_Litt3200.wav,unknown,20.336009070294786,0.05096539855003357,0.0,0.005031132361599258,0.0,19.625896503651195,0.0,126.11016488398423,0.0,229.15017316779992,0.0,838280.25,82987.1796875,2069.553466796875,1.7134641793841252,0.0,1
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\109_1b1_Ar_sc_Litt3200.wav,unknown,19.95201814058957,0.05193126201629639,0.0,0.004998397512393707,0.0,19.2612463296653,0.0,139.97889393616884,0.0,283.9311772915521,0.0,802857.25,127622.3671875,2342.109619140625,1.6813194750229612,0.0,1
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\109_1b1_Ll_sc_Litt3200.wav,unknown,16.944036281179137,0.053289759904146194,0.0,0.005203217215582886,0.0,18.768049266257254,0.0,134.82109512882622,0.0,248.4059836837823,0.0,648725.6875,88132.46875,1150.04150390625,1.7045207238977955,0.0,1
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\109_1b1_Lr_sc_Litt3200.wav,unknown,17.456009070294783,0.06934429705142975,0.0,0.003917860037827614,0.0,14.470492092286257,0.0,131.14471389090053,0.0,243.24002026474068,0.0,783484.25,90888.6875,3602.769775390625,1.7242027843737986,0.0,1
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\109_1b1_Pl_sc_Litt3200.wav,unknown,17.648027210884354,0.11933356523513794,0.0,0.0033946826061705617,0.0,8.37991893444055,0.0,111.94765541149175,0.0,207.89859150586295,0.0,1200254.0,115164.7578125,2630.55029296875,1.7335147503944275,0.0,1
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\109_1b1_Pr_sc_Litt3200.wav,unknown,30.000045351473922,0.06930604390799999,0.016434865072369576,0.006004397449323398,0.0015124410130738035,8.857838848646516,2.8070098862223682,163.6659473475226,29.19393233884874,388.51761660548516,122.25042626202381,1884549.8125,255917.12939453125,3235.4578247070312,1.7070071001990512,0.01451826063291306,2
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\110_1b1_Pr_sc_Meditron.wav,unknown,71.4501133786848,0.31282177567481995,0.13622310012829966,0.0012758910319278667,0.00017486195301188802,3.798204855279995,1.3666799304155062,129.915895362143,58.260665753905556,213.27388817741212,123.02595702636324,10096014.5,876074.203125,297668.037109375,1.7494185618312657,0.0219116385094797,3
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\110_1p1_Al_sc_Meditron.wav,unknown,32.300045351473926,0.362460196018219,0.01408347487449646,0.0012802524277328317,7.910656749026605e-05,2.78531756567577,0.09587058277258143,77.17665618210555,7.4675518736246005,81.93940248607424,7.638699838221434,4506506.15625,122521.23754882812,76807.05029296875,1.7529987091126966,0.02891826941731579,2
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\110_1p1_Ll_sc_Meditron.wav,unknown,32.40004535147392,0.29942427575588226,0.042176589369773865,0.0018536900330570012,9.117901736315306e-05,3.2179178894845837,0.017276540068169366,185.41671243492115,93.91502189020937,377.72746284950176,302.688791095351,4812629.96875,1034771.298828125,460076.955078125,1.790683384049638,0.027859037551754784,2
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\110_1p1_Lr_sc_Meditron.wav,unknown,32.40004535147392,0.364461749792099,0.035728633403778076,0.001248025989192351,5.510715538980279e-05,2.828435235293437,0.21934349146399867,99.6169880427234,18.751944441763968,84.59494122756232,13.690631553530046,4875945.15625,206958.228515625,149577.12939453125,1.6897883751472298,0.024895496494333647,2
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\110_1p1_Pr_sc_Meditron.wav,unknown,75.2501133786848,0.35095614194869995,0.06365382095177216,0.0013731744027367307,0.00037916197258446797,3.2842085274961748,0.6092441900285671,125.37158275828676,59.42417987728661,190.74141536507673,175.9047918800991,11326678.75,956744.6875,395273.8046875,1.6843099096552434,0.017641245247824483,3
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\111_1b2_Tc_sc_Meditron.wav,unknown,40.00004535147392,0.006844921451475885,0.0004311572103164015,0.033052687169625256,0.003960744164285727,6.1455006870978846,0.7169519034347732,597.9745048680829,42.6682895063428,1340.4774411950189,64.81966719559705,128290.10693359375,97832.55078125,55695.32080078125,1.7742820380501787,0.011157563097556748,9
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\111_1b3_Tc_sc_Meditron.wav,unknown,40.00004535147392,0.006453291875206762,0.00012375397331511684,0.037211736341597676,0.004581624622918876,6.834274518779578,0.568345440142746,667.2801558651622,49.188648025233235,1427.4440803737155,61.55050968776713,124042.9775390625,114363.97216796875,76408.74353027344,1.773048718500869,0.01231466150393304,9
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\112_1b1_Ar_sc_Meditron.wav,unknown,67.85011337868481,0.3544607361157735,0.06517333608237595,0.0018343358747321611,0.0001110153047226394,3.321276184401409,0.7288601578807771,157.77092681305155,26.804248803568257,193.60061527494724,29.57117291059128,11101727.25,1046711.703125,535078.40625,1.7038472303259715,0.007249157572625472,3
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\112_1b1_Lr_sc_Meditron.wav,unknown,33.60004535147392,0.31833919882774353,0.01929810643196106,0.0012455038985022453,0.00010372843766063666,3.1576146671759036,0.19311046619234773,80.5215036690391,8.542578109641497,58.01038059914684,3.8489407710128027,4083257.84375,183322.6611328125,47219.484375,1.7070151870795292,0.0005365145193176879,2
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\112_1p1_Ll_sc_Litt3200.wav,unknown,29.36004535147392,0.05645154044032097,0.010896403342485428,0.002022531233472048,4.639948257982671e-05,14.07786263872307,8.093302792947965,105.49929448459395,18.352416614552553,154.3466588317994,105.38992866906443,790687.35546875,125205.60110473633,3495.256134033203,1.6908754965040358,0.06709141356504855,2
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\112_1p1_Pl_sc_Litt3200.wav,unknown,30.000045351473922,0.12717103585600853,0.009012404829263687,0.0019481106329288984,0.00019914326791568805,5.994422483961531,2.4908197285347624,121.2769933057797,42.18447778643464,105.58360647840195,17.493030357142366,1911021.35546875,112048.41455078125,12984.423583984375,1.779547922513875,0.03413402307772495,2
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\112_1p1_Pr_sc_Litt3200.wav,unknown,30.000045351473922,0.1232503205537796,0.011843517422676086,0.001738824148300774,0.00043640164243987257,6.078439358010977,2.911086059543381,73.29906452800262,5.825458606634143,75.68100403303558,5.117065580656821,1808005.42578125,92586.55932617188,3815.1808471679688,1.7799921495803108,0.029509525563967465,2
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\113_1b1_Al_sc_Litt3200.wav,unknown,14.576009070294784,0.08409222215414047,0.0,0.004163036714374611,0.0,11.89116042835356,0.0,158.81526084529844,0.0,262.6919331302641,0.0,874423.0625,120178.7578125,2759.736572265625,1.7349828939292014,0.0,1
C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive\Respiratory_Sound_Database\Respiratory_Sound_Database\audio_and_txt_files\113_1b1_Ar_sc_Litt3200.wav,unknown,15.728027210884354,0.11002172529697418,0.0,0.00291232461173811,0.0,9.109477393427783,0.0,150.42573144037166,0.0,256.3576439650176,0.0,1023271.75,146606.09375,2538.3857421875,1.7774915929504993,0.0,1
