file,path,duration,processed_seconds,rms,zcr,crest,spectral_centroid,spectral_rolloff,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,quantum_enhancement_ratio,squeezing_eff,energy_low,energy_mid,energy_high
107_2b3_Ar_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b3_Ar_mc_AKGC417L.wav,20.0,20.0,0.4279431998729706,0.010475,2.4411481482232182,136.60841507716447,198.74901107594937,-240.03557205200195,50.663254737854004,158.15114212036133,26.65144109725952,51.36810874938965,15.934608459472656,39.4453763961792,9.368675827980042,32.14582872390747,7.809047818183899,22.669182300567627,5.488193988800049,18.309728145599365,4.51826810836792,13.95145583152771,4.709610104560852,10.530709505081177,4.859623074531555,9.911086082458496,4.038205444812775,8.37403929233551,4.285219311714172,5.846002459526062,4.1242406368255615,4.490729808807373,4.3428404331207275,1.6447881119702616,-1.1829380296980987,602458.7935151596,50730.83251318654,9332.996872399506
107_2b3_Ll_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b3_Ll_mc_AKGC417L.wav,20.0,20.0,0.17503264546394348,0.015862499999999998,5.55608701939315,226.68124358411401,258.9497626582278,-237.73645782470703,29.667860507965088,115.82278060913086,15.469202518463135,45.213993072509766,9.123528957366943,45.94511699676514,5.794609427452087,28.127418994903564,4.320195496082306,27.504021644592285,4.39176332950592,15.891881942749023,4.098621368408203,18.722548961639404,4.646069884300232,8.719892859458923,5.4121845960617065,11.59438967704773,5.382283806800842,3.640082359313965,4.920366287231445,9.022445440292358,3.8760948181152344,2.4659835398197174,3.2484740018844604,1.6211414605049086,-1.1845653737459347,282968.5475485646,22389.927094968676,13898.506140713664
107_2b3_Lr_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b3_Lr_mc_AKGC417L.wav,20.0,20.0,0.3268555998802185,0.01284375,3.092163508420325,221.4298433141916,258.9497626582278,-196.60049438476562,27.555558681488037,99.68061637878418,13.318903684616089,36.90409469604492,13.981330633163452,50.457075119018555,6.915869832038879,30.950085639953613,4.487791895866394,27.450316429138184,4.075676620006561,18.447598457336426,3.785129189491272,23.606138229370117,6.694961786270142,13.257395029067993,3.887100100517273,13.982393503189087,4.623000383377075,6.783292174339294,4.131506025791168,11.954734325408936,3.645065128803253,8.20533537864685,4.2155174016952515,1.6086081943449917,-1.1484351292763961,450043.8367775299,24017.677329251313,29702.39785950841
107_2b3_Pl_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b3_Pl_mc_AKGC417L.wav,20.0,20.0,0.3844335377216339,0.022287500000000002,2.6345931132640223,198.88977172841112,340.79558939873414,-183.20326614379883,64.96122169494629,189.4815559387207,30.25108766555786,52.786519050598145,15.174891948699951,24.94631290435791,12.724364280700684,8.743890404701233,10.427191019058228,12.205361604690552,5.600414276123047,6.826223015785217,5.577338695526123,8.933008670806885,5.568077802658081,6.166700839996338,4.531842350959778,6.713794827461243,4.144534528255463,2.441756561398506,4.3199750781059265,4.441958844661713,4.1711209416389465,2.073466867208481,4.104336261749268,1.7032102831047742,-1.214324160778581,601539.821524048,195211.4026541626,14543.875504173051
107_2b3_Pr_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b3_Pr_mc_AKGC417L.wav,20.0,20.0,0.41967397928237915,0.016806250000000002,2.3971573592786433,199.65664936659886,327.8530458860759,-166.24393844604492,42.133853912353516,160.83179092407227,28.787114143371582,57.826608657836914,11.987735986709595,31.06336784362793,15.410525560379028,8.773603677749634,11.91169261932373,12.177080154418945,7.601765751838684,7.739509344100952,4.522229731082916,13.853602886199951,3.7412570118904114,8.130667686462402,3.6995625495910645,11.17245626449585,3.5310285091400146,4.816405713558197,3.826122999191284,8.735902309417725,3.4019378423690796,2.8627209067344666,3.3819021582603455,1.6787590774280081,-1.2058719536513767,619647.6245407744,150594.0465903552,19130.409291330106
107_2b3_Tc_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b3_Tc_mc_AKGC417L.wav,20.0,20.0,0.22047345340251923,0.011556249999999999,4.422668662415722,145.2939289634433,285.9473892405063,-296.4158630371094,52.71730136871338,175.42382431030273,29.188120365142822,46.73551368713379,18.61754846572876,22.35460329055786,10.641231775283813,11.932368040084839,7.757039427757263,1.854969084262848,11.42503309249878,20.012906551361084,5.622498869895935,26.354322910308838,6.903968930244446,15.759650468826294,6.6046870946884155,16.542571306228638,3.6485485434532166,13.465707778930664,4.425208806991577,5.586082696914673,5.316266894340515,0.9332355111837387,4.063584566116333,1.6473544174712178,-1.148663391249784,264061.913960294,41167.74249637248,4589.175379532765
107_2b4_Al_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b4_Al_mc_AKGC417L.wav,20.0,20.0,0.37072616815567017,0.009775,2.7040944165559857,125.77276865546557,162.109375,-266.6165313720703,46.133901596069336,143.0572738647461,28.81490135192871,53.63662052154541,11.933880805969238,42.397117614746094,11.21274471282959,36.145256996154785,8.90123462677002,26.730599403381348,5.646712303161621,19.79540252685547,5.169758915901184,16.712051391601562,5.090816617012024,13.381219148635864,3.8141449093818665,10.982022285461426,3.0423207879066467,7.705556035041809,3.655722975730896,6.961886882781982,3.9023406505584717,5.067865490913391,4.201150953769684,1.637805192903684,-1.174715899530357,461827.7965138862,27223.543623906473,7732.044650988723
107_2b4_Ar_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b4_Ar_mc_AKGC417L.wav,20.0,20.0,0.4487946927547455,0.008643749999999999,2.3345101579147904,132.67574810176325,194.85512262658227,-243.85210037231445,55.95971393585205,156.59164810180664,30.011473655700684,47.66207504272461,15.150389432907104,42.61910152435303,8.220271348953247,32.14643669128418,8.619802951812744,23.89338779449463,5.0539854764938354,18.239776611328125,4.639591813087463,14.45638656616211,5.398493409156799,11.392621994018555,3.9986541867256165,10.441617012023926,3.914581775665283,8.551174879074097,4.753117740154266,6.457343339920044,4.155245780944824,4.7738423347473145,4.394858241081238,1.624952621436138,-1.1298970924918375,602314.2940842337,42322.58241060595,9863.15865129912
107_2b4_Ll_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b4_Ll_mc_AKGC417L.wav,20.0,20.0,0.17449627816677094,0.0149875,5.658263571432568,231.88707814237438,268.418710443038,-245.79132461547852,21.890260219573975,109.79591178894043,14.847327947616577,43.17172622680664,11.670637369155884,45.445393562316895,6.811373710632324,29.305549144744873,6.250916600227356,27.48976182937622,4.497067630290985,16.1398708820343,4.0493690967559814,19.057526111602783,4.373831033706665,9.848555088043213,4.743482947349548,12.793083667755127,4.192786276340485,4.898607015609741,4.040915489196777,9.542705059051514,3.7700803875923157,2.3508470356464386,3.796706736087799,1.618381962846758,-1.1602558768255928,270918.140505186,18480.171063984155,14174.44847643575
107_2b4_Lr_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b4_Lr_mc_AKGC417L.wav,20.0,20.0,0.3327317237854004,0.013125,3.0176695390984767,222.70998061519802,265.58791534810126,-198.3410530090332,27.32673168182373,98.89911079406738,14.356526136398315,33.37382936477661,16.15129852294922,48.903748512268066,8.725403904914856,31.15468120574951,7.046281218528748,27.779067039489746,4.996706664562225,18.840928077697754,4.823341131210327,24.51363229751587,6.540893197059631,12.815046548843384,4.458677709102631,13.465198040008545,5.233736276626587,8.170333981513977,3.9091402888298035,13.218627452850342,3.596384346485138,8.123937964439392,4.224806547164917,1.6046363879215637,-1.1076243742522656,448457.1729939573,28964.665785987014,31527.5604352628
107_2b4_Pl_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b4_Pl_mc_AKGC417L.wav,20.0,20.0,0.32163000106811523,0.01244375,3.134762283059625,153.45964045277697,247.1197587025316,-250.85003280639648,54.689846992492676,170.67985153198242,35.19312000274658,61.22861099243164,12.054620742797852,30.728444576263428,12.329948902130127,15.84908938407898,9.254810690879822,15.02006721496582,5.993135213851929,10.911714315414429,6.049746632575989,11.960921049118042,5.055082321166992,9.051015853881836,4.156133234500885,8.887993097305298,3.895911693572998,5.63748836517334,4.148112177848816,6.2554179430007935,4.061766684055328,5.020269811153412,4.273285984992981,1.7096254088658098,-1.2649401128714701,447331.4443773703,84508.18030845179,7493.844802875631
107_2b4_Pr_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b4_Pr_mc_AKGC417L.wav,20.0,20.0,0.43346232175827026,0.0140375,2.3231287673246284,188.61995792244886,296.3681764240506,-176.5794219970703,41.97900676727295,152.61930084228516,30.66634178161621,57.24997806549072,11.414833068847656,34.060407638549805,13.45554804801941,12.655791282653809,11.390995979309082,14.504629850387573,7.964259028434753,9.563927412033081,4.859778523445129,15.384862899780273,4.202397584915161,9.51756739616394,4.025020658969879,11.84174656867981,4.192316353321075,5.263808965682983,4.171759843826294,8.522699117660522,3.4948301911354065,2.907222867012024,3.251300573348999,1.6985740118649915,-1.3185492935352296,636792.1597535595,131010.88435106692,18662.01976873556
107_2b4_Tc_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b4_Tc_mc_AKGC417L.wav,20.0,20.0,0.21423441171646118,0.01336875,4.3630516119385705,153.70726465163648,314.35423259493666,-287.95948028564453,51.50039768218994,174.6225929260254,28.385953903198242,51.74825382232666,21.734560012817383,21.922749042510986,13.63304090499878,12.868330717086792,7.390731453895569,1.3594367802143097,10.359021425247192,15.531337022781372,6.437665104866028,24.458186626434326,6.232672691345215,15.283177614212036,5.939722776412964,12.476475715637207,4.50118213891983,9.394033193588257,3.627375066280365,3.9810144901275635,4.721007168292999,-0.2545715179294348,4.1323617696762085,1.660000542067425,-1.1686147788388244,268214.2293347544,47821.38791438978,4999.476961541276
107_2b5_Al_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b5_Al_mc_AKGC417L.wav,20.0,20.0,0.3866693079471588,0.0098875,2.596075435330919,119.82731568922821,150.53896360759495,-266.77320861816406,36.28315448760986,145.61789321899414,27.184246063232422,56.18630790710449,9.771200895309448,43.60621356964111,10.789513349533081,35.87952995300293,7.998332738876343,25.25907564163208,5.480901718139648,19.77202033996582,4.232622027397156,17.105727195739746,4.700249671936035,14.07351565361023,3.432881772518158,11.18933892250061,3.581641137599945,6.936923623085022,3.5887371301651,6.198199152946472,4.007995367050171,5.506801605224609,4.070105195045471,1.6441922193448866,-1.1781063418575848,497461.91628625133,29199.608171196014,7640.879443905398
107_2b5_Ar_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b5_Ar_mc_AKGC417L.wav,20.0,20.0,0.329019695520401,0.016393750000000002,3.233351104332584,261.00220464917095,530.2981606012659,-258.0438041687012,43.81403350830078,124.45409202575684,40.744935035705566,44.581265449523926,13.558166027069092,45.98262023925781,8.09204614162445,26.543704986572266,10.024085283279419,23.728235244750977,5.420331001281738,16.627131700515747,5.528130888938904,14.523699760437012,5.77205753326416,10.059099197387695,5.016625642776489,12.022056102752686,3.7318708300590515,7.61147665977478,4.9525405168533325,5.818526029586792,3.529756724834442,4.106593728065491,4.053329825401306,1.6264936733864344,-1.1439968944154681,404286.12295483507,28143.96334202029,14622.705557119245
107_2b5_Ll_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b5_Ll_mc_AKGC417L.wav,20.0,20.0,0.1738719940185547,0.0154375,5.482119313903848,224.37723385219138,240.0242286392405,-241.31959533691406,23.577535152435303,113.40325927734375,13.460547685623169,44.510921478271484,9.534559726715088,46.94783306121826,5.796877503395081,29.876160621643066,4.6794193983078,27.346091270446777,3.86577969789505,14.885713338851929,4.2015239000320435,18.386922359466553,4.606129765510559,8.995175838470459,5.580525040626526,12.426771879196167,4.6542487144470215,3.927893102169037,4.353155016899109,9.329057931900024,3.828028976917267,2.5660361647605896,3.318550407886505,1.6176254117170852,-1.190234921699394,287687.9337580451,19319.57291393941,14400.845008519278
107_2b5_Lr_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b5_Lr_mc_AKGC417L.wav,20.0,20.0,0.4144110083580017,0.011318749999999999,2.4271800899825187,175.94022904763915,154.98912183544303,-195.56928634643555,28.72441816329956,111.91887474060059,16.616791248321533,41.01438045501709,12.93465542793274,50.22040939331055,5.937460541725159,32.179627418518066,4.306257009506226,27.401325702667236,4.144883990287781,18.579535961151123,3.833570897579193,22.619375228881836,5.459533095359802,14.042329549789429,4.064205229282379,13.916171312332153,4.703965187072754,7.048083782196045,4.286575555801392,12.583388566970825,4.000959575176239,8.099613666534424,4.48427951335907,1.6170468773765074,-1.1944262728659112,601544.9019912453,30745.759106273228,25906.513455089793
107_2b5_Pl_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b5_Pl_mc_AKGC417L.wav,20.0,20.0,0.33110448718070984,0.02255625,3.0542330153774637,194.23163518347314,343.65110759493666,-210.12091445922852,58.52932643890381,195.2237091064453,34.21365833282471,54.871962547302246,15.187540769577026,20.778223037719727,14.299162149429321,8.683421611785889,10.354014873504639,11.32534408569336,5.335480213165283,7.456455588340759,5.1248297691345215,7.608734369277954,5.597187876701355,7.207767486572266,4.129591524600983,7.137417197227478,3.942997455596924,3.792964458465576,4.255588889122009,4.290691554546356,4.232650697231293,2.560179054737091,3.9664815068244934,1.7288512582118385,-1.3462356900135695,550016.4505623302,191911.068824053,10310.674515665347
107_2b5_Pr_mc_AKGC417L.wav,C:\Users\HP\Q-EARD\Med_Voice_Dataset\archive (1)\ICBHI_final_database\107_2b5_Pr_mc_AKGC417L.wav,20.0,20.0,0.4403027594089508,0.0169125,2.2868630518188082,198.4860246287211,330.634394778481,-164.25714874267578,44.54042339324951,162.41830444335938,31.165815830230713,56.436036109924316,12.236827850341797,29.851222038269043,13.75084376335144,9.09022057056427,10.62013864517212,12.119386911392212,6.813497424125671,7.133230209350586,5.010051012039185,14.011306762695312,3.9368138909339905,8.817180395126343,3.8836331367492676,11.358654737472534,4.034249126911163,4.876577377319336,4.394406199455261,8.56207263469696,3.803144931793213,3.365685522556305,3.7214820981025696,1.7031347895180127,-1.2913715840710038,700581.4159330265,195933.20546699408,20340.752154901922
